"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_instructional","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_instructional","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"72.72727272727273","72.72727272727273","1104.6694214876034","1104.6694214876034","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","120","120","120","0","0","120","120","0","0","NA","120","120","120","0","120","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","958","163467","1044761","958","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","2453623","2442835","2451408","31471","1324563","2451414","2450113","31499","279799","NA","2455627","2456591","2452418","194969","2455627","NA","Sternberg Task","88","133665","121","yes","1024"
"72.95081967213115","72.95081967213115","1101.4918032786886","1101.4918032786886","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","121","121","121","0","0","121","121","0","0","NA","121","121","121","0","121","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","left","left","NA","717","163467","1044761","717","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","2460151","2456646","2457936","31471","1324563","2457941","2450113","31499","279799","NA","2462155","2462879","2458947","194969","2462154","NA","Sternberg Task","89","134382","122","yes","1024"
"73.17073170731707","73.17073170731707","1100.4227642276423","1100.4227642276423","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","122","122","122","0","0","122","122","0","0","NA","122","122","122","0","122","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","970","163467","1044761","970","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","2466449","2462945","2464234","31471","1324563","2464241","2450113","31499","279799","NA","2468454","2469430","2465245","194969","2468453","NA","Sternberg Task","90","135352","123","yes","1024"
"73.38709677419355","73.38709677419355","1097.4516129032259","1097.4516129032259","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","123","123","0","0","123","123","0","0","NA","123","123","123","0","123","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","left","left","NA","732","163467","1044761","732","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","2472959","2469457","2470746","31471","1324563","2470751","2450113","31499","279799","NA","2474965","2475717","2471755","194969","2474965","NA","Sternberg Task","91","136084","124","yes","1024"
"72.8","72.8","1096.88","1096.88","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","124","124","124","0","0","124","124","0","0","NA","124","124","124","0","124","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","7 6","Lentiform Loewenfeld","3.3.3","2","y","0","right","left","left","right","NA","1026","163467","1044761","1026","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","2479311","2475791","2477097","31471","1324563","2477101","2450113","31499","279799","NA","2481316","2482350","2478106","194969","2481316","NA","Sternberg Task","91","137110","125","yes","1024"
"73.01587301587301","73.01587301587301","1095.7460317460318","1095.7460317460318","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","125","125","125","0","0","125","125","0","0","NA","125","125","125","0","125","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","954","163467","1044761","954","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","2485941","2475791","2483727","31471","1324563","2483732","2482413","31499","279799","NA","2487947","2488908","2484737","194969","2487947","NA","Sternberg Task","92","138064","126","yes","1024"
"72.44094488188976","72.44094488188976","1100.5590551181103","1100.5590551181103","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","126","126","126","0","0","126","126","0","0","NA","126","126","126","0","126","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.3","6","y","0","right","left","left","right","NA","1707","163467","1044761","1707","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","2492499","2488968","2490284","31471","1324563","2490290","2482413","31499","279799","NA","2494505","2496219","2491294","194969","2494504","NA","Sternberg Task","92","139771","127","yes","1024"
"72.65625","72.65625","1103.25","1103.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","127","127","127","0","0","127","127","0","0","NA","127","127","127","0","127","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","1445","163467","1044761","1445","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","2499821","2488968","2497605","31471","1324563","2497609","2496279","31499","279799","NA","2501825","2503277","2498617","194969","2501825","NA","Sternberg Task","93","141216","128","yes","1024"
"72.86821705426357","72.86821705426357","1105.3720930232557","1105.3720930232557","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","128","128","128","0","0","128","128","0","0","NA","128","128","128","0","128","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","left","left","NA","1377","163467","1044761","1377","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","2506860","2503346","2504647","31471","1324563","2504652","2496279","31499","279799","NA","2508865","2510249","2505655","194969","2508865","NA","Sternberg Task","94","142593","129","yes","1024"
"73.07692307692308","73.07692307692308","1107.4538461538461","1107.4538461538461","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","129","129","129","0","0","129","129","0","0","NA","129","129","129","0","129","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","left","left","NA","1376","163467","1044761","1376","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","2513789","2510281","2511573","31471","1324563","2511578","2496279","31499","279799","NA","2515793","2517176","2512585","194969","2515793","NA","Sternberg Task","95","143969","130","yes","1024"
"73.2824427480916","73.2824427480916","1106.0458015267175","1106.0458015267175","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","130","130","130","0","0","130","130","0","0","NA","130","130","130","0","130","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","923","163467","1044761","923","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","2520760","2517247","2518540","31471","1324563","2518551","2496279","31499","279799","NA","2522765","2523696","2519556","194969","2522765","NA","Sternberg Task","96","144892","131","yes","1024"
"73.48484848484848","73.48484848484848","1109.3257575757575","1109.3257575757575","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","131","131","131","0","0","131","131","0","0","NA","131","131","131","0","131","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","left","left","NA","1539","163467","1044761","1539","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","2527277","2523769","2525060","31471","1324563","2525067","2496279","31499","279799","NA","2529284","2530830","2526073","194969","2529284","NA","Sternberg Task","97","146431","132","yes","1024"
"72.93233082706767","72.93233082706767","1108.015037593985","1108.015037593985","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","132","132","132","0","0","132","132","0","0","NA","132","132","132","0","132","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","left","left","left","NA","935","163467","1044761","935","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","2534386","2530871","2532171","31471","1324563","2532177","2496279","31499","279799","NA","2536392","2537334","2533182","194969","2536392","NA","Sternberg Task","97","147366","133","yes","1024"
"72.38805970149254","72.38805970149254","1107.5149253731342","1107.5149253731342","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","133","133","133","0","0","133","133","0","0","NA","133","133","133","0","133","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.3","3","y","0","right","left","left","right","NA","1041","163467","1044761","1041","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","2540944","2530871","2538729","31471","1324563","2538736","2537405","31499","279799","NA","2542949","2543997","2539740","194969","2542948","NA","Sternberg Task","97","148407","134","yes","1024"
"72.5925925925926","72.5925925925926","1104.1777777777777","1104.1777777777777","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","134","134","134","0","0","134","134","0","0","NA","134","134","134","0","134","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","6 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","657","163467","1044761","657","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","2547568","2530871","2545354","31471","1324563","2545359","2544057","31499","279799","NA","2549572","2550236","2546364","194969","2549572","NA","Sternberg Task","98","149064","135","yes","1024"
"72.05882352941177","72.05882352941177","1108.4779411764705","1108.4779411764705","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","135","135","135","0","0","135","135","0","0","NA","135","135","135","0","135","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.3","3","y","0","right","left","left","right","NA","1689","163467","1044761","1689","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","2553798","2550281","2551584","31471","1324563","2551588","2544057","31499","279799","NA","2555803","2557500","2552593","194969","2555803","NA","Sternberg Task","98","150753","136","yes","1024"
"72.26277372262774","72.26277372262774","1104.4525547445255","1104.4525547445255","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","136","136","136","0","0","136","136","0","0","NA","136","136","136","0","136","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.3","5","y","0","left","left","left","left","NA","557","163467","1044761","557","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","2561058","2550281","2558844","31471","1324563","2558850","2557558","31499","279799","NA","2563063","2563627","2559854","194969","2563062","NA","Sternberg Task","99","151310","137","yes","1024"
"72.46376811594203","72.46376811594203","1102.8260869565217","1102.8260869565217","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","137","137","137","0","0","137","137","0","0","NA","137","137","137","0","137","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.3","6","y","0","left","left","left","left","NA","880","163467","1044761","880","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","2567204","2563691","2564987","31471","1324563","2564993","2557558","31499","279799","NA","2569210","2570096","2565998","194969","2569210","NA","Sternberg Task","100","152190","138","yes","1024"
