"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_getting_started","count_keyboard_response","count_logger","count_new_loop","count_new_sketchpad","count_stimulus","count_welcome","datetime","deadline","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_Instructions2","response_Instructions3","response_finish","response_keyboard_response","response_new_sketchpad","response_time","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_finish","response_time_keyboard_response","response_time_new_sketchpad","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_getting_started","time_keyboard_response","time_logger","time_new_loop","time_new_sketchpad","time_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"82.14285714285714","82.14285714285714","327.89285714285717","327.89285714285717","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","27","0","0","0","27","27","0","27","0","27","0","27","27","NA","NA","27","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","27","27","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","313","59829","NA","NA","NA","313","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","NA","NA","104402","1942","NA","NA","105480","84060","1801","NA","NA","105484","NA","105589","105903","NA","NA","105589","NA","Flanker Task","23","9181","28","yes","1024"
"82.75862068965517","82.75862068965517","329.2758620689655","329.2758620689655","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","28","0","0","0","28","28","0","28","0","28","0","28","28","NA","NA","28","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","28","28","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","368","59829","NA","NA","NA","368","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","NA","NA","105907","1942","NA","NA","106985","84060","1801","NA","NA","106989","NA","107093","107462","NA","NA","107093","NA","Flanker Task","24","9549","29","yes","1024"
"83.33333333333333","83.33333333333333","327.43333333333334","327.43333333333334","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","29","0","0","0","29","29","0","29","0","29","0","29","29","NA","NA","29","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","29","29","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","274","59829","NA","NA","NA","274","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","NA","NA","107466","1942","NA","NA","108542","84060","1801","NA","NA","108553","NA","108658","108932","NA","NA","108658","NA","Flanker Task","25","9823","30","yes","1024"
"83.87096774193549","83.87096774193549","328.06451612903226","328.06451612903226","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","30","0","0","0","30","30","0","30","0","30","0","30","30","NA","NA","30","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","30","30","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","347","59829","NA","NA","NA","347","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","NA","NA","108937","1942","NA","NA","110015","84060","1801","NA","NA","110019","NA","110123","110471","NA","NA","110123","NA","Flanker Task","26","10170","31","yes","1024"
"84.375","84.375","326.90625","326.90625","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","31","0","0","0","31","31","0","31","0","31","0","31","31","NA","NA","31","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","31","31","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","291","59829","NA","NA","NA","291","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","NA","NA","110475","1942","NA","NA","111549","84060","1801","NA","NA","111553","NA","111658","111950","NA","NA","111658","NA","Flanker Task","27","10461","32","yes","1024"
"81.81818181818181","81.81818181818181","325.54545454545456","325.54545454545456","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","32","0","0","0","32","32","0","32","0","32","0","32","32","NA","NA","32","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","32","32","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","282","59829","NA","NA","NA","282","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","NA","NA","111954","1942","NA","NA","113025","84060","1801","NA","NA","113029","NA","113134","113416","NA","NA","113134","NA","Flanker Task","27","10743","33","yes","1024"
"82.3529411764706","82.3529411764706","325.20588235294116","325.20588235294116","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","33","0","0","0","33","33","0","33","0","33","0","33","33","NA","NA","33","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","33","33","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","314","59829","NA","NA","NA","314","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","NA","NA","113929","1942","NA","NA","115007","113420","1801","NA","NA","115011","NA","115116","115430","NA","NA","115116","NA","Flanker Task","28","11057","34","yes","1024"
"82.85714285714286","82.85714285714286","326.9142857142857","326.9142857142857","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","34","0","0","0","34","34","0","34","0","34","0","34","34","NA","NA","34","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","34","34","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","385","59829","NA","NA","NA","385","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","NA","NA","115434","1942","NA","NA","116517","113420","1801","NA","NA","116521","NA","116626","117012","NA","NA","116626","NA","Flanker Task","29","11442","35","yes","1024"
"80.55555555555556","80.55555555555556","328.30555555555554","328.30555555555554","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","35","0","0","0","35","35","0","35","0","35","0","35","35","NA","NA","35","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","35","35","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","377","59829","NA","NA","NA","377","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","NA","NA","117016","1942","NA","NA","118092","113420","1801","NA","NA","118096","NA","118201","118579","NA","NA","118201","NA","Flanker Task","29","11819","36","yes","1024"
"81.08108108108108","81.08108108108108","332.81081081081084","332.81081081081084","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","36","0","0","0","36","36","0","36","0","36","0","36","36","NA","NA","36","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","36","36","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","495","59829","NA","NA","NA","495","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","NA","NA","119094","1942","NA","NA","120176","118583","1801","NA","NA","120180","NA","120285","120780","NA","NA","120285","NA","Flanker Task","30","12314","37","yes","1024"
"81.57894736842105","81.57894736842105","330.4736842105263","330.4736842105263","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","37","0","0","0","37","37","0","37","0","37","0","37","37","NA","NA","37","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","37","37","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","244","59829","NA","NA","NA","244","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","NA","NA","120785","1942","NA","NA","121863","118583","1801","NA","NA","121867","NA","121973","122217","NA","NA","121973","NA","Flanker Task","31","12558","38","yes","1024"
"82.05128205128206","82.05128205128206","333.3333333333333","333.3333333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","38","0","0","0","38","38","0","38","0","38","0","38","38","NA","NA","38","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","38","38","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","442","59829","NA","NA","NA","442","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","NA","NA","122221","1942","NA","NA","123302","118583","1801","NA","NA","123306","NA","123411","123854","NA","NA","123410","NA","Flanker Task","32","13000","39","yes","1024"
"80","80","333.975","333.975","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","39","0","0","0","39","39","0","39","0","39","0","39","39","NA","NA","39","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","39","39","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","359","59829","NA","NA","NA","359","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","NA","NA","123858","1942","NA","NA","124938","118583","1801","NA","NA","124942","NA","125047","125407","NA","NA","125047","NA","Flanker Task","32","13359","40","yes","1024"
"80.48780487804878","80.48780487804878","333.0487804878049","333.0487804878049","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","40","0","0","0","40","40","0","40","0","40","0","40","40","NA","NA","40","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","40","40","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","296","59829","NA","NA","NA","296","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","NA","NA","125921","1942","NA","NA","126997","125411","1801","NA","NA","127001","NA","127107","127403","NA","NA","127107","NA","Flanker Task","33","13655","41","yes","1024"
"80.95238095238095","80.95238095238095","332.07142857142856","332.07142857142856","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","41","0","0","0","41","41","0","41","0","41","0","41","41","NA","NA","41","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","41","41","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","292","59829","NA","NA","NA","292","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","NA","NA","127408","1942","NA","NA","128489","125411","1801","NA","NA","128492","NA","128598","128891","NA","NA","128597","NA","Flanker Task","34","13947","42","yes","1024"
"79.06976744186046","79.06976744186046","331.93023255813955","331.93023255813955","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","42","0","0","0","42","42","0","42","0","42","0","42","42","NA","NA","42","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","42","42","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","326","59829","NA","NA","NA","326","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","NA","NA","128895","1942","NA","NA","129971","125411","1801","NA","NA","129974","NA","130081","130408","NA","NA","130081","NA","Flanker Task","34","14273","43","yes","1024"
"79.54545454545455","79.54545454545455","332.02272727272725","332.02272727272725","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","43","0","0","0","43","43","0","43","0","43","0","43","43","NA","NA","43","0","Sun Sep 25 14:32:14 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","43","43","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","336","59829","NA","NA","NA","336","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","NA","NA","130919","1942","NA","NA","131996","130412","1801","NA","NA","132000","NA","132106","132443","NA","NA","132106","NA","Flanker Task","35","14609","44","yes","1024"
