"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.3125","95.3125","1190.2265625","1190.2265625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","127","127","127","0","0","127","127","0","0","127","127","127","0","127","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","9 8 4","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","925","38389","19055","925","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","897897","894542","895688","2551","141098","895691","725868","2566","122042","899900","896694","900828","40957","899900","NA","Sternberg task","122","152349","128","yes","1024"
"95.3488372093","95.3488372093","1191.49612403","1191.49612403","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","128","128","0","0","128","128","0","0","128","128","128","0","128","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","3 4 2","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1354","38389","19055","1354","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","5","904192","900839","901984","2551","141098","901986","725868","2566","122042","906195","902989","907553","40957","906195","NA","Sternberg task","123","153703","129","yes","1024"
"95.3846153846","95.3846153846","1195.48461538","1195.48461538","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","129","129","129","0","0","129","129","0","0","129","129","129","0","129","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","6 9 4 5 3 2","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1710","38389","19055","1710","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","910924","907565","908715","2551","141098","908718","725868","2566","122042","912927","909721","914639","40957","912927","NA","Sternberg task","124","155413","130","yes","1024"
"95.4198473282","95.4198473282","1193.46564885","1193.46564885","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","130","130","130","0","0","130","130","0","0","130","130","130","0","130","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","6 2","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","931","38389","19055","931","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","918008","914649","915799","2551","141098","915802","725868","2566","122042","920011","916805","920944","40957","920011","NA","Sternberg task","125","156344","131","yes","1024"
"95.4545454545","95.4545454545","1190.34848485","1190.34848485","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","131","131","131","0","0","131","131","0","0","131","131","131","0","131","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","4 1 8 7 5","Kafkaesque Koffka","3.2.8","3","y","0","left","right","right","left","NA","782","38389","19055","782","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","924318","920954","922109","2551","141098","922111","725868","2566","122042","926321","923115","927108","40957","926321","NA","Sternberg task","126","157126","132","yes","1024"
"95.4887218045","95.4887218045","1194.95488722","1194.95488722","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","132","132","132","0","0","132","132","0","0","132","132","132","0","132","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","4 2 7 6 1 3","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1803","38389","19055","1803","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","930480","927121","928271","2551","141098","928274","725868","2566","122042","932483","929277","934289","40957","932483","NA","Sternberg task","127","158929","133","yes","1024"
"95.5223880597","95.5223880597","1194.20895522","1194.20895522","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","133","133","133","0","0","133","133","0","0","133","133","133","0","133","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","3 9 8 1 6 4","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1095","38389","19055","1095","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","937659","934299","935450","2551","141098","935453","725868","2566","122042","939662","936456","940760","40957","939662","NA","Sternberg task","128","160024","134","yes","1024"
"95.5555555556","95.5555555556","1194.98518519","1194.98518519","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","134","134","134","0","0","134","134","0","0","134","134","134","0","134","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","2 8 9","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1299","38389","19055","1299","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","6","944128","940770","941919","2551","141098","941922","725868","2566","122042","946131","942925","947434","40957","946131","NA","Sternberg task","129","161323","135","yes","1024"
"95.5882352941","95.5882352941","1193.16176471","1193.16176471","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","135","135","135","0","0","135","135","0","0","135","135","135","0","135","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","6 7 9 3 1 2","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","947","38389","19055","947","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","950813","947446","948604","2551","141098","948607","725868","2566","122042","952816","949610","953766","40957","952816","NA","Sternberg task","130","162270","136","yes","1024"
"95.6204379562","95.6204379562","1194.51824818","1194.51824818","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","136","136","136","0","0","136","136","0","0","136","136","136","0","136","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","2 5 1 4","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1379","38389","19055","1379","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","957143","953777","954934","2551","141098","954937","725868","2566","122042","959146","955940","960528","40957","959146","NA","Sternberg task","131","163649","137","yes","1024"
"95.652173913","95.652173913","1191.84782609","1191.84782609","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","137","137","137","0","0","137","137","0","0","137","137","137","0","137","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","6 9 5","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","826","38389","19055","826","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","963912","960538","961704","2551","141098","961706","725868","2566","122042","965915","962709","966744","40957","965915","NA","Sternberg task","132","164475","138","yes","1024"
